training_loss,epoch,step
0.037725433707237244,267,1070
0.03632349893450737,267,1071
0.03771749511361122,268,1072
0.03780946508049965,268,1073
0.0362822525203228,268,1074
0.03670913353562355,268,1075
0.03645610809326172,269,1076
0.03647077828645706,269,1077
0.03517244756221771,269,1078
0.03529411926865578,269,1079
0.03494885563850403,270,1080
0.036541976034641266,270,1081
0.0353098139166832,270,1082
0.0349714457988739,270,1083
0.03567557409405708,271,1084
0.03565051779150963,271,1085
0.03545975312590599,271,1086
0.03810083866119385,271,1087
0.034879397600889206,272,1088
0.034546539187431335,272,1089
0.034880224615335464,272,1090
0.0361688956618309,272,1091
0.0352218933403492,273,1092
0.03546808660030365,273,1093
0.03427499905228615,273,1094
0.03146670386195183,273,1095
0.033836737275123596,274,1096
0.034771136939525604,274,1097
0.03464873880147934,274,1098
0.038483746349811554,274,1099
0.034815408289432526,275,1100
0.034545764327049255,275,1101
0.033369798213243484,275,1102
0.034752435982227325,275,1103
0.034995127469301224,276,1104
0.03526495397090912,276,1105
0.03473541885614395,276,1106
0.03499533236026764,276,1107
0.03442665562033653,277,1108
0.034607741981744766,277,1109
0.03527146950364113,277,1110
0.03286094591021538,277,1111
0.035442568361759186,278,1112
0.034668631851673126,278,1113
0.033448297530412674,278,1114
0.03395679220557213,278,1115
0.03406486287713051,279,1116
0.035429973155260086,279,1117
0.03406268358230591,279,1118
0.03669162839651108,279,1119
0.03555510565638542,280,1120
0.034602705389261246,280,1121
0.03513314947485924,280,1122
0.0324525311589241,280,1123
0.03640478849411011,281,1124
0.03562778979539871,281,1125
0.03478258103132248,281,1126
0.03840252012014389,281,1127
0.03407367691397667,282,1128
0.03574834018945694,282,1129
0.035609159618616104,282,1130
0.03348466381430626,282,1131
0.03662022203207016,283,1132
0.03686973452568054,283,1133
0.03718911111354828,283,1134
0.03688669949769974,283,1135
0.03822785243391991,284,1136
0.036111291497945786,284,1137
0.038029588758945465,284,1138
0.03803979232907295,284,1139
0.03729011118412018,285,1140
0.03626108169555664,285,1141
0.03613387048244476,285,1142
0.037566911429166794,285,1143
0.034553028643131256,286,1144
0.03588440269231796,286,1145
0.03577832132577896,286,1146
0.03371407091617584,286,1147
0.0370052270591259,287,1148
0.034973107278347015,287,1149
0.03491539880633354,287,1150
0.03849899023771286,287,1151
0.0349535271525383,288,1152
0.03401593491435051,288,1153
0.03433184325695038,288,1154
0.03062366135418415,288,1155
0.03432680666446686,289,1156
0.03325668349862099,289,1157
0.03431277349591255,289,1158
0.038247860968112946,289,1159
0.0335417278110981,290,1160
0.03362717851996422,290,1161
0.03447815403342247,290,1162
0.03165356069803238,290,1163
0.0355495885014534,291,1164
0.03479362651705742,291,1165
0.03461692854762077,291,1166
0.03340698406100273,291,1167
0.03392865136265755,292,1168
0.03471074253320694,292,1169
0.03362913802266121,292,1170
0.03491933271288872,292,1171
0.033519990742206573,293,1172
0.03486056998372078,293,1173
0.033635273575782776,293,1174
0.035969994962215424,293,1175
0.03422803059220314,294,1176
0.03374019265174866,294,1177
0.03491754084825516,294,1178
0.031551655381917953,294,1179
0.03525601327419281,295,1180
0.03324589133262634,295,1181
0.033690404146909714,295,1182
0.0324736163020134,295,1183
0.03318621963262558,296,1184
0.035053353756666183,296,1185
0.03307337686419487,296,1186
0.03147561103105545,296,1187
0.033491168171167374,297,1188
0.03309674188494682,297,1189
0.03361770138144493,297,1190
0.032721202820539474,297,1191
0.03394384682178497,298,1192
0.03321365267038345,298,1193
0.03458023816347122,298,1194
0.03569713234901428,298,1195
0.03317290544509888,299,1196
0.0331992506980896,299,1197
0.03457748144865036,299,1198
0.03238862752914429,299,1199
